,Query ID,Subject ID,Genome,Genome ID,Accession,Description,Sequence Type,Identity (%),Query cover (%),Subject cover (%,Hit from,Hit to,Query Length,Subject Length,Score,E value
,NODE_90_length_499_cov_0.849462,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,95,100.00,0.01,250480,250978,499,4460105,784,0
,NODE_90_length_499_cov_0.849462,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,94,100.00,0.01,2686460,2685962,499,4600800,756,0
,NODE_90_length_499_cov_0.849462,83655.10.CP013990,Leclercia adecarboxylata strain USDA-ARS-USMARC-60222,83655.10,CP013990,"Leclercia adecarboxylata strain USDA-ARS-USMARC-60222, complete genome.",chromosome,87,99.80,0.01,3913215,3912718,499,4803917,572,9e-160
,NODE_90_length_499_cov_0.849462,911008.3.JMPM01000097,Leclercia adecarboxylata ATCC 23216 = NBRC 102595,911008.3,JMPM01000097,"Leclercia adecarboxylata ATCC 23216 = NBRC 102595 strain ATCC 23216 GLAD.assembly.100, whole genome shotgun sequence.",,87,99.80,0.36,118075,118572,499,137763,572,9e-160
,NODE_90_length_499_cov_0.849462,502347.3.NZ_CH991859,Escherichia albertii TW07627,502347.3,NZ_CH991859,"Escherichia albertii TW07627 scf_1109867046288 genomic scaffold, whole genome shotgun sequence.",chromosome,87,100.00,0.01,631545,631047,499,4671083,563,5e-157
,NODE_91_length_498_cov_0.929919,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,100,100.00,0.01,3010157,3009660,498,4791961,910,0
,NODE_91_length_498_cov_0.929919,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,100,100.00,0.01,3024262,3023765,498,4809037,910,0
,NODE_91_length_498_cov_0.929919,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,3168016,3167519,498,4857432,899,0
,NODE_91_length_498_cov_0.929919,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,3187825,3187328,498,4870265,899,0
,NODE_91_length_498_cov_0.929919,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,2985849,2985352,498,4585229,899,0
,NODE_91_length_498_cov_0.929919,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,93,100.00,0.01,2872689,2872192,498,4460105,738,0
,NODE_91_length_498_cov_0.929919,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,93,100.00,0.01,4547077,4547574,498,4600800,721,0
,NODE_91_length_498_cov_0.929919,500640.5.NZ_DS995326,Citrobacter youngae ATCC 29220,500640.5,NZ_DS995326,"Citrobacter sp. ATCC 29220 Scfld7 genomic scaffold, whole genome shotgun sequence.",chromosome,83,93.98,0.05,357491,357024,498,942441,428,2e-116
,NODE_91_length_498_cov_0.929919,637910.3.NC_013716,Citrobacter rodentium ICC168,637910.3,NC_013716,"Citrobacter rodentium ICC168, complete genome.",chromosome,83,92.57,0.01,3049441,3048981,498,5346659,420,3e-114
,NODE_91_length_498_cov_0.929919,469595.3.NZ_GG657367,Citrobacter sp. 30_2,469595.3,NZ_GG657367,"Citrobacter sp. 30_2 genomic scaffold supercont1.2, whole genome shotgun sequence.",chromosome,82,96.99,0.06,350868,350386,498,769924,411,2e-111
,NODE_92_length_497_cov_1.700000,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,4435577,4435081,497,4857432,880,0
,NODE_92_length_497_cov_1.700000,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,4449118,4448622,497,4870265,880,0
,NODE_93_length_496_cov_0.910569,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,100,100.00,0.01,3665278,3665773,496,4791961,906,0
,NODE_93_length_496_cov_0.910569,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,100,100.00,0.01,3679615,3680110,496,4809037,906,0
,NODE_93_length_496_cov_0.910569,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,98,100.00,0.01,4265814,4265319,496,4857432,873,0
,NODE_93_length_496_cov_0.910569,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,98,100.00,0.01,4279398,4278903,496,4870265,873,0
,NODE_93_length_496_cov_0.910569,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,98,100.00,0.01,4043850,4043355,496,4585229,862,0
,NODE_93_length_496_cov_0.910569,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,96,91.33,0.01,3525201,3525653,496,4600800,732,0
,NODE_93_length_496_cov_0.910569,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,92,99.40,0.01,3934496,3934004,496,4460105,695,0
,NODE_94_length_496_cov_0.831978,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,2499983,2499488,496,4857432,878,0
,NODE_94_length_496_cov_0.831978,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,2551535,2551040,496,4870265,878,0
,NODE_94_length_496_cov_0.831978,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,98,99.80,0.01,549761,550255,496,4791961,871,0
,NODE_94_length_496_cov_0.831978,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,99.19,0.01,2454948,2454457,496,4809037,871,0
,NODE_94_length_496_cov_0.831978,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,98,100.00,0.01,547930,548425,496,4585229,862,0
,NODE_94_length_496_cov_0.831978,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,94,100.00,0.01,511098,511593,496,4600800,745,0
,NODE_94_length_496_cov_0.831978,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,89,99.80,0.01,2364423,2363929,496,4460105,627,1e-176
,NODE_94_length_496_cov_0.831978,1333848.3.CP007557,Citrobacter freundii CFNIH1,1333848.3,CP007557,"Citrobacter freundii CFNIH1, complete genome.",chromosome,80,97.98,0.01,4760124,4759639,496,5099034,350,4e-93
,NODE_94_length_496_cov_0.831978,500640.5.NZ_DS995324,Citrobacter youngae ATCC 29220,500640.5,NZ_DS995324,"Citrobacter sp. ATCC 29220 Scfld2 genomic scaffold, whole genome shotgun sequence.",chromosome,77,94.76,0.02,2480727,2480258,496,2732870,276,7e-71
,NODE_94_length_496_cov_0.831978,1681196.3.LGIT01000009,Klebsiella sp. RIT-PI-d,1681196.3,LGIT01000009,"Klebsiella sp. RIT-PI-d NODE_1_length_2264346_cov_38.3847_ID_1, whole genome shotgun sequence.",contig,75,97.98,0.02,2081891,2081406,496,2264346,217,4e-53
,NODE_95_length_494_cov_0.929155,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,100,100.00,0.01,569527,569034,494,4791961,913,0
,NODE_95_length_494_cov_0.929155,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,100,100.00,0.01,2480165,2480658,494,4857432,913,0
,NODE_95_length_494_cov_0.929155,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,100,100.00,0.01,2531717,2532210,494,4870265,913,0
,NODE_95_length_494_cov_0.929155,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,100,100.00,0.01,2435185,2435678,494,4809037,913,0
,NODE_95_length_494_cov_0.929155,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,567744,567251,494,4585229,897,0
,NODE_95_length_494_cov_0.929155,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,96,100.00,0.01,530202,529709,494,4600800,803,0
,NODE_95_length_494_cov_0.929155,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,92,100.00,0.01,2346246,2346739,494,4460105,703,0
,NODE_95_length_494_cov_0.929155,1333848.3.CP007557,Citrobacter freundii CFNIH1,1333848.3,CP007557,"Citrobacter freundii CFNIH1, complete genome.",chromosome,85,96.96,0.01,4742276,4742730,494,5099034,465,1e-127
,NODE_95_length_494_cov_0.929155,500640.5.NZ_DS995324,Citrobacter youngae ATCC 29220,500640.5,NZ_DS995324,"Citrobacter sp. ATCC 29220 Scfld2 genomic scaffold, whole genome shotgun sequence.",chromosome,85,96.96,0.02,2462840,2463294,494,2732870,454,3e-124
,NODE_95_length_494_cov_0.929155,469595.3.NZ_GG657366,Citrobacter sp. 30_2,469595.3,NZ_GG657366,"Citrobacter sp. 30_2 genomic scaffold supercont1.1, whole genome shotgun sequence.",chromosome,83,95.55,0.02,2339255,2339702,494,2586226,413,5e-112
,NODE_96_length_494_cov_0.882834,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,714071,713578,494,4857432,880,0
,NODE_96_length_494_cov_0.882834,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,714567,714074,494,4870265,880,0
,NODE_96_length_494_cov_0.882834,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,99.39,0.01,2168393,2168883,494,4585229,880,0
,NODE_96_length_494_cov_0.882834,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,98,99.39,0.01,2282251,2282741,494,4791961,841,0
,NODE_96_length_494_cov_0.882834,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,97,100.00,0.01,698820,698327,494,4809037,841,0
,NODE_97_length_494_cov_0.806540,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,99,100.00,0.01,4294172,4293679,494,4791961,880,0
,NODE_97_length_494_cov_0.806540,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,4464398,4463905,494,4857432,880,0
,NODE_97_length_494_cov_0.806540,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,4477940,4477447,494,4870265,880,0
,NODE_97_length_494_cov_0.806540,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,4219170,4218677,494,4585229,880,0
,NODE_97_length_494_cov_0.806540,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,100.00,0.01,4309522,4309029,494,4809037,880,0
,NODE_97_length_494_cov_0.806540,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,94,78.54,0.01,3364483,3364870,494,4600800,579,5e-162
,NODE_97_length_494_cov_0.806540,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,90,78.54,0.01,4092196,4091809,494,4460105,496,5e-137
,NODE_97_length_494_cov_0.806540,1333848.3.CP007557,Citrobacter freundii CFNIH1,1333848.3,CP007557,"Citrobacter freundii CFNIH1, complete genome.",chromosome,84,98.18,0.01,1633158,1632674,494,5099034,459,7e-126
,NODE_97_length_494_cov_0.806540,500640.5.NZ_DS995327,Citrobacter youngae ATCC 29220,500640.5,NZ_DS995327,"Citrobacter sp. ATCC 29220 Scfld8 genomic scaffold, whole genome shotgun sequence.",chromosome,83,98.18,0.36,47563,47079,494,133452,437,3e-119
,NODE_97_length_494_cov_0.806540,1006000.3.JMPL01000157,Kluyvera ascorbata ATCC 33433,1006000.3,JMPL01000157,"Kluyvera ascorbata ATCC 33433 GKAS.assembly.157, whole genome shotgun sequence.",,82,99.60,5.76,8228,7739,494,8514,415,1e-112
,NODE_98_length_493_cov_1.183060,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,100,100.00,0.01,186582,186090,493,4857432,900,0
,NODE_98_length_493_cov_1.183060,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,100,100.00,0.01,187287,186795,493,4870265,900,0
,NODE_98_length_493_cov_1.183060,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,99,100.00,0.01,189722,189230,493,4791961,878,0
,NODE_98_length_493_cov_1.183060,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,189820,189328,493,4585229,878,0
,NODE_98_length_493_cov_1.183060,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,100.00,0.01,189731,189239,493,4809037,878,0
,NODE_98_length_493_cov_1.183060,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,90,97.77,0.01,2755969,2756450,493,4600800,631,1e-177
,NODE_98_length_493_cov_1.183060,500640.5.NZ_DS995323,Citrobacter youngae ATCC 29220,500640.5,NZ_DS995323,"Citrobacter sp. ATCC 29220 Scfld1 genomic scaffold, whole genome shotgun sequence.",chromosome,89,100.00,0.08,501167,500675,493,588464,618,1e-173
,NODE_98_length_493_cov_1.183060,290338.8.NC_009792,Citrobacter koseri ATCC BAA-895,290338.8,NC_009792,"Citrobacter koseri ATCC BAA-895, complete genome.",chromosome,89,100.00,0.01,3018913,3019405,493,4720462,601,1e-168
,NODE_98_length_493_cov_1.183060,469595.3.NZ_GG657368,Citrobacter sp. 30_2,469595.3,NZ_GG657368,"Citrobacter sp. 30_2 genomic scaffold supercont1.3, whole genome shotgun sequence.",chromosome,88,100.00,0.10,395214,394722,493,491667,596,5e-167
,NODE_98_length_493_cov_1.183060,272620.9.NC_009648,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,272620.9,NC_009648,"Klebsiella pneumoniae subsp. pneumoniae MGH 78578, complete genome.",chromosome,88,100.00,0.01,147961,147469,493,5315120,590,2e-165
,NODE_99_length_492_cov_0.821918,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,100,99.59,0.01,729983,729494,492,4585229,895,0
,NODE_99_length_492_cov_0.821918,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,2352831,2353322,492,4870265,893,0
